date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:10:05	107453/107453	---M--	200	added ('OK')	image/jpeg	etag:%221a3bd-615701cc-6a7b60e83fd8e786;;;%22	https://wizixo.webestica.com/assets/images/blog/02.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/02.jpg	(from https://wizixo.webestica.com/index-6.html)
18:10:05	94881/94881	---M--	200	added ('OK')	image/jpeg	etag:%22172a1-615701cd-694f53081ec4e99c;;;%22	https://wizixo.webestica.com/assets/images/blog/04.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/04.jpg	(from https://wizixo.webestica.com/index-6.html)
18:10:06	15498/15498	---M-Z	200	added ('OK')	application/x-javascript	etag:%223c8a-61570230-fd2eab5942143f7f;gz%22	https://wizixo.webestica.com/assets/vendor/jarallax/jarallax.min.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/jarallax/jarallax.min.js	(from https://wizixo.webestica.com/index-6.html)
18:10:06	513893/513893	---M--	200	added ('OK')	image/jpeg	etag:%227d765-615701c0-11711de9800db99e;;;%22	https://wizixo.webestica.com/assets/images/banner/08.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/banner/08.jpg	(from https://wizixo.webestica.com/index-7.html)
18:10:06	3925/3925	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f55-615701e5-81304f3de53e74c2;gz%22	https://wizixo.webestica.com/assets/images/icons/check-mark.svg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/icons/check-mark.svg	(from https://wizixo.webestica.com/index-7.html)
18:10:07	5062/5062	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213c6-615701e9-26d85d80493aa9ee;gz%22	https://wizixo.webestica.com/assets/images/icons/editor.svg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/icons/editor.svg	(from https://wizixo.webestica.com/index-7.html)
18:10:07	3309/3309	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ced-615701ea-67c30e2bc4e7a3ab;gz%22	https://wizixo.webestica.com/assets/images/icons/envelope.svg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/icons/envelope.svg	(from https://wizixo.webestica.com/index-7.html)
18:10:07	251608/251608	---M--	200	added ('OK')	image/png	etag:%223d6d8-615701f7-83ae5f8ebd9aa5b9;;;%22	https://wizixo.webestica.com/assets/images/mockups/fly-screen.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/mockups/fly-screen.png	(from https://wizixo.webestica.com/index-7.html)
18:10:08	3924/3924	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f54-615701e9-5ab31023ebcbad26;gz%22	https://wizixo.webestica.com/assets/images/icons/edit.svg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/icons/edit.svg	(from https://wizixo.webestica.com/index-8.html)
18:10:08	4701/4701	---M--	200	added ('OK')	image/png	etag:%22125d-615701d8-c875ac7167a0d3ec;;;%22	https://wizixo.webestica.com/assets/images/clients/09.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/09.png	(from https://wizixo.webestica.com/index-8.html)
18:10:08	3380/3380	---M--	200	added ('OK')	image/png	etag:%22d34-615701d9-8a86920aefdb44c5;;;%22	https://wizixo.webestica.com/assets/images/clients/10.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/10.png	(from https://wizixo.webestica.com/index-8.html)
18:10:09	5275/5275	---M--	200	added ('OK')	image/png	etag:%22149b-615701d9-6978b3db513e2337;;;%22	https://wizixo.webestica.com/assets/images/clients/11.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/11.png	(from https://wizixo.webestica.com/index-8.html)
18:10:09	5783/5783	---M--	200	added ('OK')	image/png	etag:%221697-615701da-5d1738d70a489916;;;%22	https://wizixo.webestica.com/assets/images/clients/12.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/12.png	(from https://wizixo.webestica.com/index-8.html)
18:10:09	4211/4211	---M--	200	added ('OK')	image/png	etag:%221073-615701db-24c4511f427e4aac;;;%22	https://wizixo.webestica.com/assets/images/clients/13.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/13.png	(from https://wizixo.webestica.com/index-8.html)
18:10:10	4378/4378	---M--	200	added ('OK')	image/png	etag:%22111a-615701db-b3a1984b7fac35ac;;;%22	https://wizixo.webestica.com/assets/images/clients/14.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/14.png	(from https://wizixo.webestica.com/index-8.html)
18:10:10	4398/4398	---M--	200	added ('OK')	image/png	etag:%22112e-615701dc-6c8f4e908a299aaa;;;%22	https://wizixo.webestica.com/assets/images/clients/15.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/15.png	(from https://wizixo.webestica.com/index-8.html)
18:10:10	1871/1871	---M--	200	added ('OK')	image/png	etag:%2274f-615701dd-174e73a2c4f99daa;;;%22	https://wizixo.webestica.com/assets/images/clients/16.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/16.png	(from https://wizixo.webestica.com/index-8.html)
18:10:11	5430/5430	---M--	200	added ('OK')	image/png	etag:%221536-615701dd-b8b9592eedfd28f0;;;%22	https://wizixo.webestica.com/assets/images/clients/17.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/17.png	(from https://wizixo.webestica.com/index-8.html)
18:10:11	54742/54742	---M--	200	added ('OK')	image/jpeg	etag:%22d5d6-615701ce-b0a5da3aa1851533;;;%22	https://wizixo.webestica.com/assets/images/blog/05.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/05.jpg	(from https://wizixo.webestica.com/index-8.html)
18:10:11	162306/162306	---M--	200	added ('OK')	image/jpeg	etag:%2227a02-615701bf-7a772d2857a89529;;;%22	https://wizixo.webestica.com/assets/images/banner/06.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/banner/06.jpg	(from https://wizixo.webestica.com/index-9.html)
18:10:13	184855/184855	---M--	200	added ('OK')	image/jpeg	etag:%222d217-615701bf-ff4c8be91f046021;;;%22	https://wizixo.webestica.com/assets/images/banner/07.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/banner/07.jpg	(from https://wizixo.webestica.com/index-9.html)
18:10:13	211401/211401	---M--	200	added ('OK')	image/png	etag:%22339c9-615701f6-a2d68a6ab6acf7e4;;;%22	https://wizixo.webestica.com/assets/images/mockups/01.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/mockups/01.png	(from https://wizixo.webestica.com/index-9.html)
18:10:14	73600/73600	---M--	200	added ('OK')	image/jpeg	etag:%2211f80-615701c2-71b07c561ec72f4c;;;%22	https://wizixo.webestica.com/assets/images/banner/portfolio-bg.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/banner/portfolio-bg.jpg	(from https://wizixo.webestica.com/index-10.html)
18:10:14	6515/6515	---M--	200	added ('OK')	image/jpeg	etag:%221973-6157020e-2c5d87b4a5c7c504;;;%22	https://wizixo.webestica.com/assets/images/thumbnails/avatar-04.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/thumbnails/avatar-04.jpg	(from https://wizixo.webestica.com/index-10.html)
18:10:15	180973/180973	---M--	200	added ('OK')	image/png	etag:%222c2ed-615701f6-3b5349c5ac88ff2c;;;%22	https://wizixo.webestica.com/assets/images/mockups/02.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/mockups/02.png	(from https://wizixo.webestica.com/index-9.html)
18:10:15	5430/5430	---M--	200	added ('OK')	image/x-icon	etag:%221536-6157030a-a5cacd5556f39934;;;%22	https://wizixo.webestica.com/documentation/assets/favicon.ico	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/favicon.ico	(from https://wizixo.webestica.com/documentation/)
18:10:15	914935/914935	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b4f394551c4172468b8d1859510e00dd%22	https://use.fontawesome.com/releases/v5.1.1/js/all.js	C:/xampp/htdocs/360-1/use.fontawesome.com/releases/v5.1.1/js/all.js	(from https://wizixo.webestica.com/documentation/)
18:10:16	142041/142041	---M-Z	200	added ('OK')	text/css	etag:%2222ad9-6157030d-4075f3b7c95788b8;gz%22	https://wizixo.webestica.com/documentation/assets/css/bootstrap.min.css	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/css/bootstrap.min.css	(from https://wizixo.webestica.com/documentation/)
18:10:16	2317/2317	---M-Z	200	added ('OK')	text/css	etag:%2290d-6157030c-8582acbefa79e8fe;gz%22	https://wizixo.webestica.com/documentation/assets/css/prism.css	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/css/prism.css	(from https://wizixo.webestica.com/documentation/)
18:10:16	25983/25983	---M-Z	200	added ('OK')	text/css	etag:%22657f-6157030d-1b3c564ca9a453fd;gz%22	https://wizixo.webestica.com/documentation/assets/css/styles.css	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/css/styles.css	(from https://wizixo.webestica.com/documentation/)
18:10:17	60974/60974	---M-Z	200	added ('OK')	text/html	etag:%22ee2e-6157030a-c9a097fe07643eed;gz%22	https://wizixo.webestica.com/documentation/index.html	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/index-2.html	(from https://wizixo.webestica.com/documentation/)
18:10:17	8859/8859	---M--	200	added ('OK')	image/png	etag:%22229b-6157030b-cac5da664d3dd864;;;%22	https://wizixo.webestica.com/documentation/assets/logo-light.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/logo-light.png	(from https://wizixo.webestica.com/documentation/)
18:10:17	35243/35243	---M--	200	added ('OK')	image/png	etag:%2289ab-6157030f-b63df13b6584a22c;;;%22	https://wizixo.webestica.com/documentation/assets/images/gulp_install_step1.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/images/gulp_install_step1.png	(from https://wizixo.webestica.com/documentation/)
18:10:18	30272/30272	---M--	200	added ('OK')	image/png	etag:%227640-61570310-d9e076772306fa34;;;%22	https://wizixo.webestica.com/documentation/assets/images/gulp_install_step2.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/images/gulp_install_step2.png	(from https://wizixo.webestica.com/documentation/)
18:10:18	13134/13134	---M--	200	added ('OK')	image/png	etag:%22334e-6157030f-a2c4514fcf3421c8;;;%22	https://wizixo.webestica.com/documentation/assets/images/files_after_gulp_install.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/images/files_after_gulp_install.png	(from https://wizixo.webestica.com/documentation/)
18:10:18	32107/32107	---M--	200	added ('OK')	image/png	etag:%227d6b-61570310-fdf753978202ce18;;;%22	https://wizixo.webestica.com/documentation/assets/images/how_to_run_gulp.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/images/how_to_run_gulp.png	(from https://wizixo.webestica.com/documentation/)
18:10:19	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://wizixo.webestica.com/template/elements-tiny-slider.html	C:/xampp/htdocs/360-1/wizixo.webestica.com/template/elements-tiny-slider.html	(from https://wizixo.webestica.com/documentation/)
18:10:20	78743/78743	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213397-61570312-84983591a4268dbc;gz%22	https://wizixo.webestica.com/documentation/assets/js/bootstrap.bundle.min.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/js/bootstrap.bundle.min.js	(from https://wizixo.webestica.com/documentation/)
18:10:20	86927/86927	---M-Z	200	added ('OK')	application/x-javascript	etag:%221538f-61570313-29b2bef2953edd10;gz%22	https://wizixo.webestica.com/documentation/assets/js/jquery-3.3.1.min.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/js/jquery-3.3.1.min.js	(from https://wizixo.webestica.com/documentation/)
18:10:20	2444/2444	---M-Z	200	added ('OK')	application/x-javascript	etag:%2298c-61570313-842b835e88c53753;gz%22	https://wizixo.webestica.com/documentation/assets/js/jquery.scrollTo.min.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/js/jquery.scrollTo.min.js	(from https://wizixo.webestica.com/documentation/)
18:10:21	2943/2943	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7f-61570314-83dacad6fe2d17f7;gz%22	https://wizixo.webestica.com/documentation/assets/js/stickyfill.min.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/js/stickyfill.min.js	(from https://wizixo.webestica.com/documentation/)
18:10:22	36184/36184	---M-Z	200	added ('OK')	application/x-javascript	etag:%228d58-61570314-929b6da752334fa;gz%22	https://wizixo.webestica.com/documentation/assets/js/prism.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/js/prism.js	(from https://wizixo.webestica.com/documentation/)
18:10:23	1215/1215	---M-Z	200	added ('OK')	application/x-javascript	etag:%224bf-61570313-90493a1f2f0c70b3;gz%22	https://wizixo.webestica.com/documentation/assets/js/main.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/js/main.js	(from https://wizixo.webestica.com/documentation/)
18:10:23	71500/71500	---M--	200	added ('OK')	image/jpeg	etag:%221174c-6157023c-91422ff9a086c59d;;;%22	https://wizixo.webestica.com/assets/images/blog/big/01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/big/01.jpg	(from https://wizixo.webestica.com/blog-classic.html)
18:10:24	79830/79830	---M--	200	added ('OK')	image/jpeg	etag:%22137d6-6157023c-d38e42ded613fb9d;;;%22	https://wizixo.webestica.com/assets/images/blog/big/02.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/big/02.jpg	(from https://wizixo.webestica.com/blog-classic.html)
18:10:24	9106/9106	---M--	200	added ('OK')	image/jpeg	etag:%222392-6157020b-60c99e2592a7bb67;;;%22	https://wizixo.webestica.com/assets/images/thumbnails/01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/thumbnails/01.jpg	(from https://wizixo.webestica.com/blog-classic-left-sidebar.html)
18:10:24	7973/7973	---M--	200	added ('OK')	image/jpeg	etag:%221f25-6157020b-c9658a94de38b055;;;%22	https://wizixo.webestica.com/assets/images/thumbnails/02.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/thumbnails/02.jpg	(from https://wizixo.webestica.com/blog-classic-left-sidebar.html)
18:10:25	8021/8021	---M--	200	added ('OK')	image/jpeg	etag:%221f55-6157020c-30e0999d115edcad;;;%22	https://wizixo.webestica.com/assets/images/thumbnails/03.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/thumbnails/03.jpg	(from https://wizixo.webestica.com/blog-classic-left-sidebar.html)
18:10:25	47157/47157	---M--	200	added ('OK')	image/jpeg	etag:%22b835-6157023e-f40a9b5ce94d967f;;;%22	https://wizixo.webestica.com/assets/images/blog/grid/01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/grid/01.jpg	(from https://wizixo.webestica.com/blog-grid-column-3.html)
18:10:27	58220/58220	---M--	200	added ('OK')	image/jpeg	etag:%22e36c-6157023f-22861afc27c9bf02;;;%22	https://wizixo.webestica.com/assets/images/blog/grid/04.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/grid/04.jpg	(from https://wizixo.webestica.com/blog-grid-column-3.html)
18:10:27	68567/68567	---M--	200	added ('OK')	image/jpeg	etag:%2210bd7-6157023f-da2f575ec5cdc066;;;%22	https://wizixo.webestica.com/assets/images/blog/grid/03.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/grid/03.jpg	(from https://wizixo.webestica.com/blog-grid-column-3.html)
18:10:28	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://wizixo.webestica.com/assets/vendor/imagesloaded/imagesloaded.pkgd.min.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/imagesloaded/imagesloaded.pkgd.min.da.delayed	(from https://wizixo.webestica.com/blog-grid-column-3.html)
18:10:29	44269/44269	---M--	200	added ('OK')	image/jpeg	etag:%22aced-61570240-5d52ade2878febb4;;;%22	https://wizixo.webestica.com/assets/images/blog/grid/05.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/grid/05.jpg	(from https://wizixo.webestica.com/blog-grid-column-4.html)
18:10:29	111818/111818	---M--	200	added ('OK')	image/jpeg	etag:%221b4ca-61570240-a8017cad440064df;;;%22	https://wizixo.webestica.com/assets/images/blog/grid/06.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/grid/06.jpg	(from https://wizixo.webestica.com/blog-grid-column-4.html)
18:10:30	18840/18840	---M--	200	added ('OK')	image/jpeg	etag:%224998-615701cf-cdb57f448b89e6b;;;%22	https://wizixo.webestica.com/assets/images/blog/thumb-01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/blog/thumb-01.jpg	(from https://wizixo.webestica.com/blog-single-classic.html)
18:10:31	223822/223822	---M--	200	added ('OK')	image/jpeg	etag:%2236a4e-615701c4-e334d012085e935c;;;%22	https://wizixo.webestica.com/assets/images/bg/01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/01.jpg	(from https://wizixo.webestica.com/about-advance.html)
18:10:31	150926/150926	---M--	200	added ('OK')	image/jpeg	etag:%2224d8e-615701c5-68e234a8b41c3ab1;;;%22	https://wizixo.webestica.com/assets/images/bg/03.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/03.jpg	(from https://wizixo.webestica.com/about-advance.html)
18:10:31	17855/17855	---M-Z	200	added ('OK')	application/x-javascript	etag:%2245bf-6157022f-1a10cc3c0d61cbb6;gz%22	https://wizixo.webestica.com/assets/vendor/jarallax/jarallax-video.min.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/jarallax/jarallax-video.min.js	(from https://wizixo.webestica.com/about-advance.html)
18:10:32	28769/28769	---M--	200	added ('OK')	image/jpeg	etag:%227061-61570208-cff12aa1d2cf375a;;;%22	https://wizixo.webestica.com/assets/images/team/05.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/team/05.jpg	(from https://wizixo.webestica.com/team.html)
18:10:32	26188/26188	---M--	200	added ('OK')	image/jpeg	etag:%22664c-61570209-b3f8ec44e5d796bc;;;%22	https://wizixo.webestica.com/assets/images/team/06.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/team/06.jpg	(from https://wizixo.webestica.com/team.html)
18:10:32	408647/408647	---M--	200	added ('OK')	image/jpeg	etag:%2263c47-615701c8-f15f7032ade05f28;;;%22	https://wizixo.webestica.com/assets/images/bg/08.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/bg/08.jpg	(from https://wizixo.webestica.com/team.html)
18:10:33	28526/28526	---M--	200	added ('OK')	image/jpeg	etag:%226f6e-61570209-2e9e2ee402934eb7;;;%22	https://wizixo.webestica.com/assets/images/team/07.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/team/07.jpg	(from https://wizixo.webestica.com/team.html)
18:10:33	27198/27198	---M--	200	added ('OK')	image/jpeg	etag:%226a3e-61570209-c269ecac7bdb1690;;;%22	https://wizixo.webestica.com/assets/images/team/08.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/team/08.jpg	(from https://wizixo.webestica.com/team.html)
18:10:33	7038/7038	---M-Z	200	added ('OK')	application/x-javascript	etag:%221b7e-61570232-6efe6273431fb2e8;gz%22	https://wizixo.webestica.com/assets/vendor/sticky-js/sticky.min.js	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/vendor/sticky-js/sticky.min.js	(from https://wizixo.webestica.com/careers-single.html)
18:10:34	102988/102988	---M--	200	added ('OK')	image/jpeg	etag:%221924c-6157024b-7913a3a935c3cbcc;;;%22	https://wizixo.webestica.com/assets/images/portfolio/big/01.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/big/01.jpg	(from https://wizixo.webestica.com/portfolio-single.html)
18:10:34	84955/84955	---M--	200	added ('OK')	image/jpeg	etag:%2214bdb-6157024b-4b1a429e7276db09;;;%22	https://wizixo.webestica.com/assets/images/portfolio/big/02.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/big/02.jpg	(from https://wizixo.webestica.com/portfolio-single.html)
18:10:35	181539/181539	---M--	200	added ('OK')	image/jpeg	etag:%222c523-6157024c-c5b4a4609a49f518;;;%22	https://wizixo.webestica.com/assets/images/portfolio/big/03.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/big/03.jpg	(from https://wizixo.webestica.com/portfolio-single.html)
18:10:35	202501/202501	---M--	200	added ('OK')	image/jpeg	etag:%2231705-6157024c-f3d61d9f7ae06a0c;;;%22	https://wizixo.webestica.com/assets/images/portfolio/big/04.jpg	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/portfolio/big/04.jpg	(from https://wizixo.webestica.com/portfolio-single-02.html)
18:10:36	4935/4935	---M--	200	added ('OK')	image/png	etag:%221347-615701d2-251fc913a87d02d2;;;%22	https://wizixo.webestica.com/assets/images/clients/01-light.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/01-light.png	(from https://wizixo.webestica.com/elements-clients.html)
18:10:36	3435/3435	---M--	200	added ('OK')	image/png	etag:%22d6b-615701d3-b6ef2e4276bb0c85;;;%22	https://wizixo.webestica.com/assets/images/clients/02-light.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/02-light.png	(from https://wizixo.webestica.com/elements-clients.html)
18:10:36	3830/3830	---M--	200	added ('OK')	image/png	etag:%22ef6-615701d4-980cf527f252e924;;;%22	https://wizixo.webestica.com/assets/images/clients/03-light.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/03-light.png	(from https://wizixo.webestica.com/elements-clients.html)
18:10:37	4291/4291	---M--	200	added ('OK')	image/png	etag:%2210c3-615701d5-be41a1b739d3e86f;;;%22	https://wizixo.webestica.com/assets/images/clients/04-light.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/04-light.png	(from https://wizixo.webestica.com/elements-clients.html)
18:10:37	3290/3290	---M--	200	added ('OK')	image/png	etag:%22cda-615701d5-c3c278e12c47d1e8;;;%22	https://wizixo.webestica.com/assets/images/clients/05-light.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/05-light.png	(from https://wizixo.webestica.com/elements-clients.html)
18:10:37	2810/2810	---M--	200	added ('OK')	image/png	etag:%22afa-615701d6-929d1ce868fb35fa;;;%22	https://wizixo.webestica.com/assets/images/clients/06-light.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/06-light.png	(from https://wizixo.webestica.com/elements-clients.html)
18:10:38	3871/3871	---M--	200	added ('OK')	image/png	etag:%22f1f-615701d7-f01f0af253b2b288;;;%22	https://wizixo.webestica.com/assets/images/clients/07-light.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/07-light.png	(from https://wizixo.webestica.com/elements-clients.html)
18:10:38	4300/4300	---M--	200	added ('OK')	image/png	etag:%2210cc-615701d7-6c9f6e6688356211;;;%22	https://wizixo.webestica.com/assets/images/clients/08-light.png	C:/xampp/htdocs/360-1/wizixo.webestica.com/assets/images/clients/08-light.png	(from https://wizixo.webestica.com/elements-clients.html)
18:10:41	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://wizixo.webestica.com/dist/	C:/xampp/htdocs/360-1/wizixo.webestica.com/dist/index.html	(from https://wizixo.webestica.com/assets/vendor/aos/aos.js)
18:10:41	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://wizixo.webestica.com/video/	C:/xampp/htdocs/360-1/wizixo.webestica.com/video/index.html	(from https://wizixo.webestica.com/assets/vendor/glightbox/js/glightbox.js)
18:10:43	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://wizixo.webestica.com/Edge/	C:/xampp/htdocs/360-1/wizixo.webestica.com/Edge/index.html	(from https://wizixo.webestica.com/assets/vendor/jarallax/jarallax.min.js)
18:10:43	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://wizixo.webestica.com/Trident/	C:/xampp/htdocs/360-1/wizixo.webestica.com/Trident/index.html	(from https://wizixo.webestica.com/assets/vendor/jarallax/jarallax.min.js)
18:10:44	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://wizixo.webestica.com/documentation/assets/images/empty.gif	C:/xampp/htdocs/360-1/wizixo.webestica.com/documentation/assets/images/empty.f3.delayed	(from https://wizixo.webestica.com/documentation/assets/css/styles.css)
18:10:45	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://wizixo.webestica.com/GET	C:/xampp/htdocs/360-1/wizixo.webestica.com/GET	(from https://wizixo.webestica.com/assets/vendor/jarallax/jarallax-video.min.js)
